chr	start	end	strand	pvalue	qvalue	meth.diff
CP045894.1	6134587	6134589	*	0.00348473120307495	0.00409377224789073	-10.1694915254237
CP045894.1	6430122	6430124	*	0.00426332929205268	0.00409377224789073	-14.6341463414634
CP045894.1	6464572	6464574	*	0.00748302409528692	0.00409377224789073	13.5135135135135
CP045894.1	6527082	6527084	*	0.000876755422300108	0.00409377224789073	-15
CP045894.1	6754808	6754810	*	0.0046598226385412	0.00409377224789073	14.6341463414634
CP045894.1	6768375	6768377	*	0.00180434734523135	0.00409377224789073	-12.7659574468085
CP045894.1	7430410	7430412	*	0.0184657226274854	0.00409377224789073	-10.6382978723404
CP045894.1	7478369	7478371	*	0.00693304336939611	0.00409377224789073	10.2564102564103
CP045894.1	7548213	7548215	*	0.00070008913926259	0.00409377224789073	10.7142857142857
CP045894.1	7564734	7564736	*	0.00354215449749446	0.00409377224789073	-16.2162162162162
CP045894.1	7638493	7638495	*	0.00315925194552467	0.00409377224789073	17.6470588235294
CP045894.1	7640613	7640615	*	0.00626639993083814	0.00409377224789073	20.8791208791209
CP045894.1	7832209	7832211	*	0.000787261946165558	0.00409377224789073	-15.3846153846154
CP045894.1	8018686	8018688	*	0.00787696781717383	0.00409377224789073	13.953488372093
CP045894.1	8191795	8191797	*	0.0103184934306022	0.00409377224789073	-13.1578947368421
CP045894.1	8464817	8464819	*	0.00106256756272964	0.00409377224789073	-12.8205128205128
CP045894.1	8467994	8467996	*	0.00214922005706344	0.00409377224789073	-13.3333333333333
CP045894.1	8519861	8519863	*	0.00621234198880864	0.00409377224789073	-15
CP045894.1	8570194	8570196	*	0.00300441200440102	0.00409377224789073	15
CP045894.1	8919754	8919756	*	0.00629453408101066	0.00409377224789073	-15.3846153846154
CP045894.1	9085038	9085040	*	9.55010599038055e-05	0.00409377224789073	-12.8571428571429
CP045894.1	9133464	9133466	*	0.00291747901086101	0.00409377224789073	12.7659574468085
CP045894.1	9488611	9488613	*	0.0027485134208165	0.00409377224789073	10.4166666666667
CP045894.1	9708515	9708517	*	0.0196893430069102	0.00409377224789073	10.2564102564103
CP045894.1	9745535	9745537	*	0.00465982263853583	0.00409377224789073	-14.6341463414634
CP045894.1	9824835	9824837	*	0.0152769205347891	0.00409377224789073	10.8108108108108
CP045894.1	9842834	9842836	*	0.0136225979944381	0.00409377224789073	-11.3207547169811
CP045894.1	9993786	9993788	*	0.00332108713839003	0.00409377224789073	11.9047619047619
CP045894.1	10017499	10017501	*	0.00354215449749211	0.00409377224789073	-16.2162162162162
CP045894.1	10101476	10101478	*	0.00256715926818852	0.00409377224789073	-14.6341463414634
CP045894.1	10117289	10117291	*	0.000887693051958604	0.00409377224789073	-11.1111111111111
CP045894.1	10229924	10229926	*	0.00463966509728772	0.00409377224789073	-14.2857142857143
CP045894.1	10279206	10279208	*	0.00942771271196962	0.00409377224789073	-12.1951219512195
CP045894.1	10863882	10863884	*	0.000784761732553593	0.00409377224789073	-14.5833333333333
CP045894.1	10941306	10941308	*	0.000831303104819335	0.00409377224789073	-13.0434782608696
CP045894.1	11000677	11000679	*	0.00506587320072607	0.00409377224789073	-14.2857142857143
CP045894.1	11218387	11218389	*	0.00471875362651387	0.00409377224789073	12.1951219512195
CP045894.1	11504534	11504536	*	0.00284316787752909	0.00409377224789073	-11.1111111111111
CP045894.1	11520880	11520882	*	0.00212172224704789	0.00409377224789073	17.6470588235294
CP045894.1	11725811	11725813	*	0.00180280431061299	0.00409377224789073	13.953488372093
CP045894.1	11977851	11977853	*	0.00987887757160704	0.00409377224789073	10.4166666666667
CP045894.1	12112344	12112346	*	0.00689103062048376	0.00409377224789073	-11.5384615384615
CP045894.1	12162807	12162809	*	0.000656898542695839	0.00409377224789073	-10.5263157894737
CP045894.1	12381553	12381555	*	0.00557882529357725	0.00409377224789073	11.7647058823529
CP045894.1	12454552	12454554	*	0.00718647689694462	0.00409377224789073	11.1111111111111
CP045894.1	12753861	12753863	*	0.00338332217584558	0.00409377224789073	12.5
CP045894.1	12834983	12834985	*	0.00579719561153103	0.00409377224789073	-10.958904109589
CP045894.1	12846474	12846476	*	2.67709398848494e-05	0.00409377224789073	-26.6666666666667
CP045894.1	12860240	12860242	*	0.00288973626446466	0.00409377224789073	-10.7142857142857
CP045894.1	13093406	13093408	*	0.00772936758448926	0.00409377224789073	-10.2040816326531
CP045894.1	13232589	13232591	*	0.000669934409768462	0.00409377224789073	12.8571428571429
CP045894.1	13286011	13286013	*	0.00056391652449714	0.00409377224789073	18.75
CP045894.1	13480911	13480913	*	0.000542744840341772	0.00409377224789073	11.7647058823529
CP045894.1	13784506	13784508	*	0.00113566397746411	0.00409377224789073	18.75
CP045894.1	13821021	13821023	*	0.000351165508588058	0.00409377224789073	-14.2857142857143
CP045894.1	13852131	13852133	*	0.00521918948201129	0.00409377224789073	-12
CP045894.1	14161498	14161500	*	0.00423896676799968	0.00409377224789073	-13.6363636363636
CP045894.1	14386524	14386526	*	0.00302563714087348	0.00409377224789073	14.6341463414634
CP045894.1	14425759	14425761	*	0.00106769037962119	0.00409377224789073	17.1428571428571
CP045894.1	14445193	14445195	*	0.003916613982615	0.00409377224789073	10.1694915254237
CP045894.1	14497743	14497745	*	0.00341532392850314	0.00409377224789073	11.7647058823529
CP045894.1	14766876	14766878	*	0.0106956667557062	0.00409377224789073	-11.1111111111111
CP045894.1	15045038	15045040	*	0.000630894004091344	0.00409377224789073	11.7647058823529
CP045894.1	15365995	15365997	*	0.00078726194595629	0.00409377224789073	15.3846153846154
CP045894.1	15482041	15482043	*	0.000439311753458535	0.00409377224789073	12.8205128205128
CP045894.1	15834150	15834152	*	0.00191623190950939	0.00409377224789073	-15.7894736842105
CP045894.1	16108603	16108605	*	0.000939207105007555	0.00409377224789073	14.2857142857143
CP045894.1	16156342	16156344	*	0.00124764180184662	0.00409377224789073	13.3333333333333
CP045894.1	16276874	16276876	*	0.00878860416141041	0.00409377224789073	-13.5135135135135
CP045894.1	16313918	16313920	*	0.000764010870124834	0.00409377224789073	-15
CP045894.1	16454831	16454833	*	0.00118628625751734	0.00409377224789073	-11.3207547169811
CP045894.1	16460393	16460395	*	0.00287696183387853	0.00409377224789073	13.3333333333333
CP045894.1	16526095	16526097	*	0.00203295652983431	0.00409377224789073	-12.8205128205128
CP045894.1	16729151	16729153	*	0.0099075154811308	0.00409377224789073	11.3207547169811
CP045894.1	16831584	16831586	*	0.00283308228107688	0.00409377224789073	13.953488372093
CP045894.1	16834948	16834950	*	0.00676357105147196	0.00409377224789073	11.7647058823529
CP045894.1	16890973	16890975	*	0.0148126647018556	0.00409377224789073	-11.9047619047619
CP045894.1	17082377	17082379	*	0.00123433651209703	0.00409377224789073	14.2857142857143
CP045894.1	17125649	17125651	*	0.00613559843788819	0.00409377224789073	14.6341463414634
CP045894.1	17128625	17128627	*	0.000489340008508579	0.00409377224789073	-14.2857142857143
CP045894.1	17130673	17130675	*	0.00787246956877019	0.00409377224789073	11.1111111111111
CP045894.1	17133039	17133041	*	0.000200871864367937	0.00409377224789073	23.5294117647059
CP045894.1	17133041	17133043	*	0.00225801645903734	0.00409377224789073	-18.75
CP045894.1	17133156	17133158	*	0.000433379102735019	0.00409377224789073	-23.6842105263158
CP045894.1	17137948	17137950	*	0.00191623190951029	0.00409377224789073	-15.7894736842105
CP045894.1	17142237	17142239	*	0.0178098191716654	0.00409377224789073	10.2040816326531
CP045894.1	17159069	17159071	*	0.000736376786328949	0.00409377224789073	-11.6279069767442
CP045894.1	17168091	17168093	*	0.00504072854849167	0.00409377224789073	13.8888888888889
CP045894.1	17171821	17171823	*	0.00368226906225914	0.00409377224789073	15.625
CP045894.1	17171824	17171826	*	0.0167722929760037	0.00409377224789073	-11.3636363636364
CP045894.1	17178061	17178063	*	0.0128186378298093	0.00409377224789073	-10.4166666666667
CP045894.1	17180250	17180252	*	0.00856930946986479	0.00409377224789073	-12.5
CP045894.1	17180293	17180295	*	0.157752872910723	0.00409377224789073	10.4487179487179
CP045894.1	17422983	17422985	*	0.0151915617573282	0.00409377224789073	-11.1111111111111
CP045894.1	17466265	17466267	*	0.00901166734783253	0.00409377224789073	11.1111111111111
CP045894.1	17475902	17475904	*	0.000804614597848943	0.00409377224789073	13.3333333333333
CP045894.1	17654629	17654631	*	0.00312660082302456	0.00409377224789073	-15.9090909090909
CP045894.1	18044923	18044925	*	0.00503166887436153	0.00409377224789073	10.8695652173913
CP045894.1	18063200	18063202	*	0.00295500298680308	0.00409377224789073	-12.2448979591837
CP045894.1	18068184	18068186	*	0.00957707973885981	0.00409377224789073	-13.8888888888889
CP045894.1	18071031	18071033	*	0.0454727872737328	0.00409377224789073	10.8958837772397
CP045894.1	18389533	18389535	*	0.00201325266443613	0.00409377224789073	12
CP045894.1	18398064	18398066	*	0.00353048980404053	0.00409377224789073	16.6666666666667
CP045894.1	18432551	18432553	*	0.00546233434142051	0.00409377224789073	-11.1111111111111
CP045894.1	18571464	18571466	*	0.00423896676686944	0.00409377224789073	13.6363636363636
CP045894.1	18701541	18701543	*	0.00877238181015146	0.00409377224789073	-12.8205128205128
CP045894.1	18740739	18740741	*	0.000258051674078154	0.00409377224789073	20
CP045894.1	18808012	18808014	*	0.00200244141514584	0.00409377224789073	-13.3333333333333
CP045894.1	18813997	18813999	*	0.0051879037934249	0.00409377224789073	11.7647058823529
CP045894.1	18978338	18978340	*	0.00024543585005141	0.00409377224789073	-13.1147540983607
CP045894.1	19302472	19302474	*	0.0048500304572103	0.00409377224789073	12
CP045894.1	19345025	19345027	*	0.00789314905078468	0.00409377224789073	10.3448275862069
CP045894.1	19428246	19428248	*	0.0015054422933936	0.00409377224789073	-11.1111111111111
CP045894.1	19499327	19499329	*	0.00209629459398353	0.00409377224789073	15.1515151515152
CP045894.1	19674135	19674137	*	0.00732424045283622	0.00409377224789073	-15.625
CP045894.1	20237476	20237478	*	0.00359570308562326	0.00409377224789073	-10.8695652173913
CP045894.1	20357553	20357555	*	0.00600177148260629	0.00409377224789073	-13.6363636363636
CP045894.1	20468516	20468518	*	0.000713846809286296	0.00409377224789073	13.3333333333333
CP045894.1	20678272	20678274	*	0.0239986195636457	0.00409377224789073	-13.3333333333333
CP045894.1	21103705	21103707	*	0.00227132613288031	0.00409377224789073	15.7894736842105
CP045894.1	21212492	21212494	*	0.0101124217016836	0.00409377224789073	11.5384615384615
CP045894.1	21249312	21249314	*	0.00422436941563612	0.00409377224789073	11.9047619047619
CP045894.1	21486385	21486387	*	0.00377709602722554	0.00409377224789073	15.1515151515152
CP045894.1	21685541	21685543	*	0.0123031273432011	0.00409377224789073	-11.1111111111111
CP045894.1	21726627	21726629	*	0.000678763471644375	0.00409377224789073	-15.625
CP045894.1	21734241	21734243	*	0.00421787696087601	0.00409377224789073	12.7659574468085
CP045894.1	21815605	21815607	*	0.00788417697643699	0.00409377224789073	12.5
CP045894.1	22232793	22232795	*	0.00629453408101067	0.00409377224789073	15.3846153846154
CP045894.1	22300401	22300403	*	0.00139070177961222	0.00409377224789073	13.6363636363636
CP045894.1	22384925	22384927	*	0.00310746976339741	0.00409377224789073	-10.1694915254237
CP045894.1	22434287	22434289	*	0.00264876916776266	0.00409377224789073	-12.5
CP045894.1	22776138	22776140	*	0.0181269918218694	0.00409377224789073	-10.4166666666667
CP045894.1	22824276	22824278	*	0.000362238899448271	0.00409377224789073	-13.0434782608696
CP045894.1	22922971	22922973	*	0.00196467445562259	0.00409377224789073	-10.5263157894737
CP045894.1	22936989	22936991	*	0.00766215979583042	0.00409377224789073	11.1111111111111
CP045894.1	23010018	23010020	*	0.00400470773941532	0.00409377224789073	-12.8205128205128
CP045894.1	23090209	23090211	*	0.00344376537237548	0.00409377224789073	11.1111111111111
CP045894.1	23717505	23717507	*	0.00333385673093159	0.00409377224789073	13.6363636363636
CP045894.1	23780179	23780181	*	0.000772259627071964	0.00409377224789073	-17.1428571428571
CP045894.1	23819701	23819703	*	0.00205600880599169	0.00409377224789073	-14.2857142857143
CP045894.1	24229973	24229975	*	0.00300426117599809	0.00409377224789073	15.1515151515152
CP045894.1	24521626	24521628	*	0.00212172224649458	0.00409377224789073	17.6470588235294
CP045894.1	24569129	24569131	*	0.0139736303142754	0.00409377224789073	-10.9090909090909
CP045894.1	24835831	24835833	*	0.00214463276108232	0.00409377224789073	12
CP045894.1	24979721	24979723	*	0.00313501925634426	0.00409377224789073	-12.7659574468085
CP045894.1	25150469	25150471	*	0.00137121008932708	0.00409377224789073	18.75
CP045894.1	25662528	25662530	*	0.000581032762612749	0.00409377224789073	-10.2564102564103
CP045894.1	25851035	25851037	*	0.000145793073065111	0.00409377224789073	11.6883116883117
CP045894.1	25972517	25972519	*	0.0039121303569312	0.00409377224789073	-12.2448979591837
CP045894.1	25996481	25996483	*	0.00580909313784665	0.00409377224789073	-14.2857142857143
CP045894.1	26245747	26245749	*	0.00140051346828654	0.00409377224789073	10.7142857142857
CP045894.1	26642337	26642339	*	0.00316582349672178	0.00409377224789073	12.2448979591837
CP045894.1	26673798	26673800	*	0.00292161969084554	0.00409377224789073	10.3448275862069
CP045894.1	26967693	26967695	*	0.00391470072332962	0.00409377224789073	-11.1111111111111
CP045894.1	27031524	27031526	*	0.00321896325093844	0.00409377224789073	-13.1578947368421
CP045894.1	27040306	27040308	*	0.00313501925634167	0.00409377224789073	12.7659574468085
CP045894.1	27044503	27044505	*	0.00942771271890856	0.00409377224789073	12.1951219512195
CP045894.1	27059792	27059794	*	0.00324011905920416	0.00409377224789073	-15.7894736842105
CP045894.1	27287307	27287309	*	0.000503746932733867	0.00409377224789073	11.3207547169811
CP045894.1	27382187	27382189	*	0.00174254704254011	0.00409377224789073	13.3333333333333
CP045894.1	27437398	27437400	*	0.00115740407205202	0.00409377224789073	16.0714285714286
CP045894.1	27534231	27534233	*	0.00106769037962063	0.00409377224789073	17.1428571428571
CP045894.1	27664429	27664431	*	0.000957288710048548	0.00409377224789073	10.9090909090909
CP045894.1	27721306	27721308	*	0.00659011890985264	0.00409377224789073	-12.1951219512195
CP045894.1	27946076	27946078	*	0.00214463276166197	0.00409377224789073	12
CP045894.1	27974719	27974721	*	0.00518790379342582	0.00409377224789073	-11.7647058823529
CP045894.1	28071715	28071717	*	0.0104414219572672	0.00409377224789073	13.8888888888889
CP045894.1	28084459	28084461	*	0.00606090894044507	0.00409377224789073	-12
CP045894.1	28342197	28342199	*	0.00475510800797775	0.00409377224789073	-13.5135135135135
CP045894.1	28425574	28425576	*	0.00503166887436605	0.00409377224789073	-10.8695652173913
CP045894.1	28471970	28471972	*	0.178319166388058	0.00409377224789073	10.246679316888
CP045894.1	28580350	28580352	*	0.000447171782181494	0.00409377224789073	13.0434782608696
CP045894.1	28837334	28837336	*	0.00408629759513552	0.00409377224789073	15.1515151515152
CP045894.1	28846403	28846405	*	0.0122706580234641	0.00409377224789073	10.2564102564103
CP045894.1	29447792	29447794	*	0.000522520203472351	0.00409377224789073	-15.1515151515152
CP045894.1	29493661	29493663	*	0.000531358797201794	0.00409377224789073	19.3548387096774
CP045894.1	29511727	29511729	*	0.00945427745770989	0.00409377224789073	-12.5
CP045894.1	29802594	29802596	*	0.00463966509728577	0.00409377224789073	-14.2857142857143
CP045894.1	30114709	30114711	*	0.00302387900977952	0.00409377224789073	11.1111111111111
CP045894.1	30142646	30142648	*	0.00167385003996919	0.00409377224789073	14.7058823529412
CP045894.1	30512669	30512671	*	0.165867195705875	0.00409377224789073	10.4166666666667
CP045895.1	47323	47325	*	0.0231596939248206	0.00409377224789073	-10.6382978723404
CP045895.1	55756	55758	*	0.00141886964322528	0.00409377224789073	16.6666666666667
CP045895.1	194080	194082	*	0.00391661398261422	0.00409377224789073	10.1694915254237
CP045895.1	372289	372291	*	0.00234976934557042	0.00409377224789073	-13.1578947368421
CP045895.1	394391	394393	*	0.00820776901759089	0.00409377224789073	-11.4285714285714
CP045895.1	445165	445167	*	0.00706597827490153	0.00409377224789073	-12
CP045895.1	641492	641494	*	0.00274851341877445	0.00409377224789073	-10.4166666666667
CP045895.1	643704	643706	*	0.0184657226274854	0.00409377224789073	10.6382978723404
CP045895.1	761843	761845	*	0.00605048516756384	0.00409377224789073	-10.6382978723404
CP045895.1	1459641	1459643	*	0.00221146606725517	0.00409377224789073	-13.1578947368421
CP045895.1	1868535	1868537	*	0.00736984882503357	0.00409377224789073	12.7659574468085
CP045895.1	1901010	1901012	*	0.0129933754776096	0.00409377224789073	-12.1212121212121
CP045895.1	1928105	1928107	*	0.00130003333885091	0.00409377224789073	13.6363636363636
CP045895.1	2009836	2009838	*	0.00295702387106815	0.00409377224789073	11.9047619047619
CP045895.1	2076356	2076358	*	0.000531026306123154	0.00409377224789073	-12.2448979591837
